name,address,phone,website,rating,reviewsCount,category,hours,reviews,isSponsored,url
"Clove Dental Clinic - Orthodontics Centre, Sushant Lok","FF27, Upper First Floor, The Peach Tree, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122002","011 6927 1065","https://clovedental.in/dentist-near-me/gurgaon/orthodontics-centre-sushant-lok-1","5","695","Dentist","Tuesday10 am–6 pmWednesday10 am–6 pmThursday10 am–6 pmFriday10 am–6 pmSaturday10 am–6 pmSunday10 am–7 pmMondayClosed","[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","false","https://www.google.com/maps/place/Clove+Dental+Clinic+-+Orthodontics+Centre,+Sushant+Lok/@28.4518193,77.0142463,14z/data=!4m11!1m3!2m2!1ssearch+query+dentist+Gurgaon+sector+43!6e1!3m6!1s0x390d016a5494c1ad:0x6600b2052002693!8m2!3d28.4509641!4d77.0816737!15sCiZzZWFyY2ggcXVlcnkgZGVudGlzdCBHdXJnYW9uIHNlY3RvciA0M1ooIiZzZWFyY2ggcXVlcnkgZGVudGlzdCBndXJnYW9uIHNlY3RvciA0M5IBDWRlbnRhbF9jbGluaWOaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTlNjM1pFY0hGUlJSQULgAQD6AQQIABBK!16s%2Fg%2F11g0j01qlj"
"The Cusp...An Urban Dental Clinic","2597-A, Ground floor, C, Sushant Lok Phase I, Gurugram, Haryana 122009","092890 25999","http://thecuspdentalclinic.com/","5","90","Dental clinic","","[object Object],[object Object],[object Object]","false","https://www.google.com/maps/place/Smile+Xpertz/@28.4518193,77.0142463,14z/data=!4m11!1m3!2m2!1ssearch+query+dentist+Gurgaon+sector+43!6e1!3m6!1s0x390d18ddd3af0bad:0x4aae161b9d7077b!8m2!3d28.4666572!4d77.0824326!15sCiZzZWFyY2ggcXVlcnkgZGVudGlzdCBHdXJnYW9uIHNlY3RvciA0M1ooIiZzZWFyY2ggcXVlcnkgZGVudGlzdCBndXJnYW9uIHNlY3RvciA0M5IBDWRlbnRhbF9jbGluaWPgAQA!16s%2Fg%2F11bwysz_79"
"Smile Xpertz","4306,Basement, DLF Galleria Rd, Sector 28, DLF Phase IV, Gurugram, Haryana 122009","099999 28393","https://www.smilexpertz.com/","4.8","180","Dental clinic","Tuesday10 am–7 pmWednesday10 am–7 pmThursday10 am–7 pmFriday10 am–7 pmSaturday10 am–7 pmSunday10 am–2 pmMonday10 am–7 pmSuggest new hours","[object Object],[object Object],[object Object]","false","https://www.google.com/maps/place/HappyDent+your+dental+clinic/@28.4518193,77.0142463,14z/data=!4m11!1m3!2m2!1ssearch+query+dentist+Gurgaon+sector+43!6e1!3m6!1s0x390d19dc663e81d9:0x8954d3f800918d18!8m2!3d28.4349212!4d77.0708144!15sCiZzZWFyY2ggcXVlcnkgZGVudGlzdCBHdXJnYW9uIHNlY3RvciA0M1ooIiZzZWFyY2ggcXVlcnkgZGVudGlzdCBndXJnYW9uIHNlY3RvciA0M5IBDWRlbnRhbF9jbGluaWPgAQA!16s%2Fg%2F11s934xfqp"
"HappyDent your dental clinic","Plot No-264, Basement, Dream Homes, near, Artemis Hospital Rd, Koyal Vihar, Sector 52, Gurugram, Bindapur, Haryana 122003","073032 84509","https://happydentyourdentalclinic.com/","5","117","Dental clinic","Tuesday10 am–8 pmWednesday10 am–8 pmThursday10 am–8 pmFriday10 am–8 pmSaturday10 am–8 pmSunday10 am–8 pmMonday10 am–8 pmSuggest new hours","[object Object],[object Object],[object Object]","false","https://www.google.com/maps/place/Healthy+Smiles+Multispeciality+Dental+Clinic/@28.4518193,77.0142463,14z/data=!4m11!1m3!2m2!1ssearch+query+dentist+Gurgaon+sector+43!6e1!3m6!1s0x390d18435f13ffff:0xbdf2d863c85e332b!8m2!3d28.454217!4d77.0532652!15sCiZzZWFyY2ggcXVlcnkgZGVudGlzdCBHdXJnYW9uIHNlY3RvciA0M1ooIiZzZWFyY2ggcXVlcnkgZGVudGlzdCBndXJnYW9uIHNlY3RvciA0M5IBDWRlbnRhbF9jbGluaWPgAQA!16s%2Fg%2F11kb8cfk4g"
"Healthy Smiles Multispeciality Dental Clinic","731P, Sector 31, Gurugram, Haryana 122001","079823 96536","","4.8","139","Dental clinic","Tuesday9 am–8 pmWednesday9 am–8 pmThursday9 am–8 pmFriday9 am–8 pmSaturday9 am–8 pmSunday9 am–8 pmMonday9 am–8 pmSuggest new hours","[object Object],[object Object],[object Object]","false","https://www.google.com/maps/place/Garima+Dental+Clinic/@28.4518193,77.0142463,14z/data=!4m11!1m3!2m2!1ssearch+query+dentist+Gurgaon+sector+43!6e1!3m6!1s0x390d19ac674baa3f:0x83b1e0fc14c69aad!8m2!3d28.4717037!4d77.0466589!15sCiZzZWFyY2ggcXVlcnkgZGVudGlzdCBHdXJnYW9uIHNlY3RvciA0M1ooIiZzZWFyY2ggcXVlcnkgZGVudGlzdCBndXJnYW9uIHNlY3RvciA0M5IBDWRlbnRhbF9jbGluaWPgAQA!16s%2Fg%2F12hn4ymn9"
"Garima Dental Clinic","47, Block C, Old DLF Colony, Sector 14, Gurugram, Haryana 122007","098710 33745","https://drgarimadentalclinic.com/multispeciality-location-gurgaon","4.7","853","Dental clinic","Tuesday9:30 am–8 pmWednesday9:30 am–8 pmThursday9:30 am–8 pmFriday9:30 am–8 pmSaturday9:30 am–8 pmSundayClosedMonday9:30 am–8 pmSuggest new hours","[object Object],[object Object],[object Object]","false","https://www.google.com/maps/place/Dr+Kavita+Narang's+Dental+Clinic/@28.4518193,77.0142463,14z/data=!4m11!1m3!2m2!1ssearch+query+dentist+Gurgaon+sector+43!6e1!3m6!1s0x390d19337b479a85:0x406494424d306829!8m2!3d28.4592387!4d77.0428484!15sCiZzZWFyY2ggcXVlcnkgZGVudGlzdCBHdXJnYW9uIHNlY3RvciA0M1ooIiZzZWFyY2ggcXVlcnkgZGVudGlzdCBndXJnYW9uIHNlY3RvciA0M5IBB2RlbnRpc3SaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTmllRFo1VWpoM1JSQULgAQD6AQQIHhBL!16s%2Fg%2F11h6ml12h_"
"Dr Kavita Narang's Dental Clinic","944, Sector 15 Part 2, Sector 15, Gurugram, Haryana 122001","096546 31474","http://www.drkavitanarang.dentalclinic.net/","5","71","Dentist","Tuesday10 am–2 pm5–7 pmWednesday10 am–2 pm5–7 pmThursday10 am–2 pm5–7 pmFriday10 am–2 pm5–7 pmSaturday10 am–2 pm5–7 pmSundayClosedMonday10 am–2 pm5–7 pmSuggest new hours","[object Object],[object Object],[object Object]","false","https://www.google.com/maps/place/LADENTA+CLINIC/@28.4518193,77.0142463,14z/data=!4m11!1m3!2m2!1ssearch+query+dentist+Gurgaon+sector+43!6e1!3m6!1s0x390d183000000021:0xa1bfe033a78f20a!8m2!3d28.4721245!4d77.0475338!15sCiZzZWFyY2ggcXVlcnkgZGVudGlzdCBHdXJnYW9uIHNlY3RvciA0M1ooIiZzZWFyY2ggcXVlcnkgZGVudGlzdCBndXJnYW9uIHNlY3RvciA0M5IBDWRlbnRhbF9jbGluaWOaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMjE0Wm1KWGJIVmlWVkl6VTIxb2JXTnNaM2hQVkdoMldESkZOV1JYWXhBQuABAPoBBAgkEEM!16s%2Fg%2F11bv30ly9h"
"LADENTA CLINIC","H. No 713, Near Nagpal Hospital, Near Huda Market, Sector 14, Gurugram, Haryana 122007","099910 22014","https://ladenta.co.in/dentist-location-gurgaon","5","589","Dental clinic","","[object Object],[object Object],[object Object]","false","https://www.google.com/maps/place/The+Dental+Villa/@28.4518193,77.0142463,14z/data=!4m11!1m3!2m2!1ssearch+query+dentist+Gurgaon+sector+43!6e1!3m6!1s0x390d19bbd4e1b93d:0xe8ba0af2ddefe84b!8m2!3d28.4389186!4d77.0564239!15sCiZzZWFyY2ggcXVlcnkgZGVudGlzdCBHdXJnYW9uIHNlY3RvciA0M1ooIiZzZWFyY2ggcXVlcnkgZGVudGlzdCBndXJnYW9uIHNlY3RvciA0M5IBDWRlbnRhbF9jbGluaWOaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUnFORkIyYm5aQlJSQULgAQD6AQQIIhBM!16s%2Fg%2F11n27m6yd1"
"Santé Dental Clinic New Gurgaon","117, GF, Elan Mercado, Sector 80, Gurugram, Haryana 122012","085270 06463","http://www.santedental.in/","5","118","Dentist","Tuesday9 am–2:30 pmWednesday9 am–2:30 pm6–7 pmThursday9 am–2:30 pmFriday9 am–2:30 pm6–7 pmSaturday9 am–2:30 pmSundayClosedMonday9 am–2:30 pm6–7 pm","[object Object],[object Object],[object Object]","false","https://www.google.com/maps/place/Sant%C3%A9+Dental+Clinic+New+Gurgaon/@28.4518193,77.0142463,14z/data=!4m11!1m3!2m2!1ssearch+query+dentist+Gurgaon+sector+43!6e1!3m6!1s0x390d3dbc1ee8cb0f:0x858c0c83ac02dc47!8m2!3d28.3768465!4d76.9598052!15sCiZzZWFyY2ggcXVlcnkgZGVudGlzdCBHdXJnYW9uIHNlY3RvciA0M1ooIiZzZWFyY2ggcXVlcnkgZGVudGlzdCBndXJnYW9uIHNlY3RvciA0M5IBDWRlbnRhbF9jbGluaWPgAQA!16s%2Fg%2F11sshs6p07"
"The Tooth Atelier","basement, C-3, Shrimati Santhosh Yadav Rd, Sector 31, Gurugram, Haryana 122001","095180 51187","https://www.instagram.com/the.tooth.atelier","5","70","Dental clinic","Tuesday11 am–2 pm4:30–7:30 pmWednesdayClosedThursday11 am–2 pm4:30–7:30 pmFriday11 am–2 pm4:30–7:30 pmSaturday11 am–2 pm4:30–7:30 pmSunday11 am–2 pm4:30–7:30 pmMonday11 am–2 pm4:30–7:30 pmSuggest new hours","[object Object],[object Object],[object Object]","false","https://www.google.com/maps/place/The+Tooth+Atelier/@28.3768465,76.9216964,14z/data=!4m11!1m3!2m2!1ssearch+query+dentist+Gurgaon+sector+43!6e1!3m6!1s0x390d192f60d4064f:0x391a000bbf1d1e4b!8m2!3d28.4563898!4d77.0543458!15sCiZzZWFyY2ggcXVlcnkgZGVudGlzdCBHdXJnYW9uIHNlY3RvciA0M1ooIiZzZWFyY2ggcXVlcnkgZGVudGlzdCBndXJnYW9uIHNlY3RvciA0M5IBDWRlbnRhbF9jbGluaWPgAQA!16s%2Fg%2F11xlcb835t"
"DR J'S DENTAL CLINIC","216, 2ND FLOOR, QUTUB PLAZA, DLF Phase 1, Sector 26A, Gurugram, Haryana 122002","081784 14459","http://drjsdentalclinic.com/","5","237","Dental clinic","Tuesday9:30 am–1:30 pm4:30–7:30 pmWednesday9:30 am–1:30 pm4:30–7:30 pmThursday9:30 am–1:30 pm4:30–7:30 pmFriday9:30 am–1:30 pm4:30–7:30 pmSaturday9:30 am–1:30 pm4:30–7:30 pmSunday9:30 am–1:30 pm4:30–7:30 pmMonday9:30 am–1:30 pm4:30–7:30 pm","[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","false","https://www.google.com/maps/place/DR+J'S+DENTAL+CLINIC/@28.4563898,77.016237,14z/data=!4m11!1m3!2m2!1ssearch+query+dentist+Gurgaon+sector+43!6e1!3m6!1s0x390d1916da856003:0xbbe40000583f616!8m2!3d28.4719844!4d77.1019329!15sCiZzZWFyY2ggcXVlcnkgZGVudGlzdCBHdXJnYW9uIHNlY3RvciA0M1ooIiZzZWFyY2ggcXVlcnkgZGVudGlzdCBndXJnYW9uIHNlY3RvciA0M5IBDWRlbnRhbF9jbGluaWPgAQA!16s%2Fg%2F11t807rp1z"
"August Dental","1st floor, Huda, Block B, Plot No. 1628, Huda Colony, Sector 46, Gurugram, Haryana 122003","092051 00699","https://gdchealthcare.my.canva.site/august-dental","5","110","Dentist","Tuesday5–9 pmWednesday5–9 pmThursday5–9 pmFriday5–9 pmSaturday5–9 pmSunday5–9 pmMonday5–9 pm","[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","false","https://www.google.com/maps/place/August+Dental/@28.4719844,77.0638241,14z/data=!4m11!1m3!2m2!1ssearch+query+dentist+Gurgaon+sector+43!6e1!3m6!1s0x390d19296a5725db:0xb2304e2873d36ac6!8m2!3d28.4332907!4d77.0605502!15sCiZzZWFyY2ggcXVlcnkgZGVudGlzdCBHdXJnYW9uIHNlY3RvciA0M1ooIiZzZWFyY2ggcXVlcnkgZGVudGlzdCBndXJnYW9uIHNlY3RvciA0M5IBDWRlbnRhbF9jbGluaWPgAQA!16s%2Fg%2F11vbgpx27m"
"Center for Dental Implants & Esthetics","Close to Artemis Hospital, 166, Ambedkar Chowk, Sector 51, Gurugram, Haryana 122018","098716 31066","https://cdieindia.com/","4.9","107","Dentist","Tuesday10 am–8:30 pmWednesday10 am–8:30 pmThursday10 am–8:30 pmFriday10 am–8:30 pmSaturday10 am–8:30 pmSunday10 am–8:30 pmMonday10 am–8:30 pm","[object Object],[object Object],[object Object]","false","https://www.google.com/maps/place/Center+for+Dental+Implants+%26+Esthetics/@28.4719844,77.0638241,14z/data=!4m11!1m3!2m2!1ssearch+query+dentist+Gurgaon+sector+43!6e1!3m6!1s0x390d18855b170e03:0x41d3ad915deb5afd!8m2!3d28.436038!4d77.0668165!15sCiZzZWFyY2ggcXVlcnkgZGVudGlzdCBHdXJnYW9uIHNlY3RvciA0M1ooIiZzZWFyY2ggcXVlcnkgZGVudGlzdCBndXJnYW9uIHNlY3RvciA0M5IBDWRlbnRhbF9jbGluaWPgAQA!16s%2Fg%2F11fzvbqdpc"
"Tulip Dental","House no. 660, Koyal Vihar, Sector 52, Gurugram, Haryana 122001","087450 00020","https://tulipdental.co.in/","5","64","Dentist","TuesdayOpen 24 hoursWednesdayOpen 24 hoursThursdayOpen 24 hoursFridayOpen 24 hoursSaturdayOpen 24 hoursSundayOpen 24 hoursMondayOpen 24 hours","[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","false","https://www.google.com/maps/place/Tulip+Dental/@28.4719844,77.0638241,14z/data=!4m11!1m3!2m2!1ssearch+query+dentist+Gurgaon+sector+43!6e1!3m6!1s0x390d1999ab4e2925:0x82c4a173836a9fc!8m2!3d28.4315176!4d77.0746649!15sCiZzZWFyY2ggcXVlcnkgZGVudGlzdCBHdXJnYW9uIHNlY3RvciA0M1ooIiZzZWFyY2ggcXVlcnkgZGVudGlzdCBndXJnYW9uIHNlY3RvciA0M5IBB2RlbnRpc3SaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUmFlSE5FYUhCM1JSQULgAQD6AQQIABAv!16s%2Fg%2F11l2y4jh88"
"Dr. Anil Yadav Dental Clinic","New Railway Rd, near sheetla hospital, Manohar Nagar, Sector 8, Gurugram, Haryana 122001","092123 45041","http://www.dranilyadavdental.com/","4.8","278","Private hospital","Tuesday9 am–8 pmWednesday9 am–8 pmThursday9 am–8 pmFriday9 am–8 pmSaturday9 am–8 pmSunday9 am–2 pmMonday9 am–8 pm","[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","false","https://www.google.com/maps/place/Dr.+Anil+Yadav+Dental+Clinic/@28.4719844,77.0638241,14z/data=!4m11!1m3!2m2!1ssearch+query+dentist+Gurgaon+sector+43!6e1!3m6!1s0x390d19ccb235f139:0x40bff5736f4b5378!8m2!3d28.4678715!4d77.025814!15sCiZzZWFyY2ggcXVlcnkgZGVudGlzdCBHdXJnYW9uIHNlY3RvciA0M1ooIiZzZWFyY2ggcXVlcnkgZGVudGlzdCBndXJnYW9uIHNlY3RvciA0M5IBEHByaXZhdGVfaG9zcGl0YWyaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTjFMV1J0Y21KUkVBReABAPoBBAgAED4!16s%2Fg%2F12hnqn0mq"
"All Smiles Dental And Polyclinic","L-17/7, near Private Hospital, DLF Phase 2, Sector 25, Gurugram, Sarhol, Haryana 122002","098107 40729","http://www.allsmilesindia.com/","4.9","198","Dental clinic","Tuesday9:30 am–2:30 pm5–9 pmWednesday9:30 am–2:30 pm5–9 pmThursday9:30 am–2:30 pm5–9 pmFriday9:30 am–2:30 pm5–9 pmSaturday9:30 am–2:30 pm5–9 pmSunday9:30 am–2:30 pmMonday9:30 am–2:30 pm5–9 pmSuggest new hours","[object Object],[object Object],[object Object]","false","https://www.google.com/maps/place/Clove+Dental/@28.4791815,77.0342346,14z/data=!4m11!1m3!2m2!1ssearch+query+dentist+Gurgaon+sector+43!6e1!3m6!1s0x390d18b31e3a30ed:0x88e61c1263bec173!8m2!3d28.4430229!4d77.10083!15sCiZzZWFyY2ggcXVlcnkgZGVudGlzdCBHdXJnYW9uIHNlY3RvciA0M1ooIiZzZWFyY2ggcXVlcnkgZGVudGlzdCBndXJnYW9uIHNlY3RvciA0M5IBDWRlbnRhbF9jbGluaWPgAQA!16s%2Fg%2F11c31splrb"
"Smile 'n' Shine Dental Clinic","44, Madhya Marg, Mushedpur, DLF Phase 2, Sector 25, Gurugram, Shahpur, Haryana 122002","0124 401 3186","http://www.mysmilenshine.com/","4.8","125","Dentist","Tuesday10 am–7 pmWednesday10 am–7 pmThursday10 am–7 pmFriday10 am–7 pmSaturday10 am–7 pmSunday11 am–3 pmMonday10 am–7 pm","[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","false","https://www.google.com/maps/place/Smile+'n'+Shine+Dental+Clinic/@28.4791815,77.0342346,14z/data=!4m11!1m3!2m2!1ssearch+query+dentist+Gurgaon+sector+43!6e1!3m6!1s0x390d193bae13f0db:0xc8e9bdb39c70947!8m2!3d28.4872922!4d77.0864376!15sCiZzZWFyY2ggcXVlcnkgZGVudGlzdCBHdXJnYW9uIHNlY3RvciA0M1ooIiZzZWFyY2ggcXVlcnkgZGVudGlzdCBndXJnYW9uIHNlY3RvciA0M5IBDWRlbnRhbF9jbGluaWOaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTXhPRkJ5UlVoM0VBReABAPoBBAgAEEU!16s%2Fg%2F1td166xb"
"Clove Dental Aligners, Implants & Braces Clinic - Sec 15 Jharsa Road, Gurgaon","S.M. Plaza, Shaheed Major Vikas Yadav Marg, near Reliance SMART, and 3D Grocery Store, below Muthoot Finance, Friends Colony, HVPNL Colony, Sector 15, Gurugram, Haryana 122001","011 6927 1064","https://clovedental.in/dentist-near-me/gurgaon/sec-15-jharsa-road?utm_source=website&utm_medium=gmb&utm_campaign=Gurgaon_Sec_15_Jharsa_Road_GMB-0502","4.9","1181","Dental clinic","Tuesday10 am–8 pmWednesday10 am–8 pmThursday10 am–8 pmFriday10 am–8 pmSaturday10 am–8 pmSunday10 am–8 pmMondayClosedSuggest new hours","[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","false","https://www.google.com/maps/place/Clove+Dental+Aligners,+Implants+%26+Braces+Clinic+-+Sec+15+Jharsa+Road,+Gurgaon/@28.4791815,77.0342346,14z/data=!4m11!1m3!2m2!1ssearch+query+dentist+Gurgaon+sector+43!6e1!3m6!1s0x390d18463c398aed:0x71d2b44261b873f8!8m2!3d28.455989!4d77.037472!15sCiZzZWFyY2ggcXVlcnkgZGVudGlzdCBHdXJnYW9uIHNlY3RvciA0M1ooIiZzZWFyY2ggcXVlcnkgZGVudGlzdCBndXJnYW9uIHNlY3RvciA0M5IBDWRlbnRhbF9jbGluaWPgAQA!16s%2Fg%2F11cmdf38lw"
"Dental White","1st Floor, Adjacent to Royal Enfield, opposite Air force School, Rajiv Nagar, Sector 13, Gurugram, Haryana 122007","095995 40992","https://dentalwhite.co.in/","5","360","Dental clinic","Tuesday10 am–7:30 pmWednesday10 am–7:30 pmThursday10 am–7:30 pmFriday10 am–7:30 pmSaturday10 am–7:30 pmSunday10 am–5 pmMondayClosed","[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","false","https://www.google.com/maps/place/Dental+White/@28.4791815,77.0342346,14z/data=!4m11!1m3!2m2!1ssearch+query+dentist+Gurgaon+sector+43!6e1!3m6!1s0x390d1961e973b289:0xf6f0112e154dd9ed!8m2!3d28.4749571!4d77.0430818!15sCiZzZWFyY2ggcXVlcnkgZGVudGlzdCBHdXJnYW9uIHNlY3RvciA0M1ooIiZzZWFyY2ggcXVlcnkgZGVudGlzdCBndXJnYW9uIHNlY3RvciA0M5IBDWRlbnRhbF9jbGluaWPgAQA!16s%2Fg%2F11h3c84n9b"
"Dr Ateksha Bhardwaj Khanna","Upper Ground Floor, Medanta The Mediclinic, DLF Cyber City, DLF Phase 2, Sector 24, Gurugram, Haryana 122002","","","5","225","Dentist","TuesdayClosedWednesday8:30 am–4 pmThursdayClosedFridayClosedSaturday10:30 am–4 pmSundayClosedMonday8:30 am–4 pm","[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","false","https://www.google.com/maps/place/Dr+Ateksha+Bhardwaj+Khanna/@28.4791815,77.0342346,14z/data=!4m11!1m3!2m2!1ssearch+query+dentist+Gurgaon+sector+43!6e1!3m6!1s0x390d194eba232c25:0x90832ddb20c32d13!8m2!3d28.493948!4d77.0878545!15sCiZzZWFyY2ggcXVlcnkgZGVudGlzdCBHdXJnYW9uIHNlY3RvciA0M1ooIiZzZWFyY2ggcXVlcnkgZGVudGlzdCBndXJnYW9uIHNlY3RvciA0M5IBB2RlbnRpc3SaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnR2TlZsVVRqUmlSbWcwVDFoa1RHUkdPV3BrUlU1TVZrUldWV05XUlJBQuABAPoBBAhdEDk!16s%2Fg%2F11rylkltc7"
"Cliniva Dental Clinic - Dentist in DLF Phase 2 | Get the Best Dental Implants & Aligners in DLF Phase 2, Gurgaon","5, N-12 Rd, DLF Phase 2, Sector 25, Gurugram, Shahpur, Haryana 122002","098103 71228","https://cliniva-dental-clinic.grexa.site/","4.9","438","Dental implants periodontist","","[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","false","https://www.google.com/maps/place/Cliniva+Dental+Clinic+-+Dentist+in+DLF+Phase+2+%7C+Get+the+Best+Dental+Implants+%26+Aligners+in+DLF+Phase+2,+Gurgaon/@28.4791815,77.0342346,14z/data=!4m11!1m3!2m2!1ssearch+query+dentist+Gurgaon+sector+43!6e1!3m6!1s0x390d19e58971d66b:0x63672c3912a34d97!8m2!3d28.4885944!4d77.0885876!15sCiZzZWFyY2ggcXVlcnkgZGVudGlzdCBHdXJnYW9uIHNlY3RvciA0M1ooIiZzZWFyY2ggcXVlcnkgZGVudGlzdCBndXJnYW9uIHNlY3RvciA0M5IBHGRlbnRhbF9pbXBsYW50c19wZXJpb2RvbnRpc3TgAQA!16s%2Fg%2F11fn265nfx"
"Dantkriti- Best Dental Clinic in Gurgaon | Dental Implants, Crown, Bridge & Oral Treatment","B-122, Ardee City Gate Number 2 Rd, Block B, Sarswati Kunj II, Ardee City, Sector 52, Gurugram, Haryana 122003","089203 01714","https://dantkritidentalclinic.com/","4.9","57","Dentist","Tuesday10 am–8 pmWednesday10 am–8 pmThursday10 am–8 pmFriday10 am–8 pmSaturday10 am–8 pmSunday10 am–8 pmMonday10 am–8 pmSuggest new hours","[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","false","https://www.google.com/maps/place/Dantkriti-+Best+Dental+Clinic+in+Gurgaon+%7C+Dental+Implants,+Crown,+Bridge+%26+Oral+Treatment/@28.4791815,77.0342346,14z/data=!4m11!1m3!2m2!1ssearch+query+dentist+Gurgaon+sector+43!6e1!3m6!1s0x390d19cd85a5c7a5:0x148c0fe2d4506a1d!8m2!3d28.4392927!4d77.0797819!15sCiZzZWFyY2ggcXVlcnkgZGVudGlzdCBHdXJnYW9uIHNlY3RvciA0M1ooIiZzZWFyY2ggcXVlcnkgZGVudGlzdCBndXJnYW9uIHNlY3RvciA0M5IBDWRlbnRhbF9jbGluaWPgAQA!16s%2Fg%2F11h_1ktfyd"
"Smile Miles Dental | Best Dental Clinic | Best Dentist in Gurgaon | Dental implant | RCT | dentist in DLF Gurgaon","Ground Floor, H-23/18, near Sri Guru Singh Sabha Gurudwara, DLF Phase 1, Sector 26, Gurugram, Haryana 122002","088264 12528","https://smilemilesdental.in/","5","71","Dentist","Tuesday10 am–7 pmWednesday10 am–7 pmThursday10 am–7 pmFriday10 am–7 pmSaturday10 am–7 pmSunday10 am–2 pmMonday10 am–7 pm","[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","false","https://www.google.com/maps/place/Smile+Miles+Dental+%7C+Best+Dental+Clinic+%7C+Best+Dentist+in+Gurgaon+%7C+Dental+implant+%7C+RCT+%7C+dentist+in+DLF+Gurgaon/@28.4791815,77.0342346,14z/data=!4m11!1m3!2m2!1ssearch+query+dentist+Gurgaon+sector+43!6e1!3m6!1s0x390d19f2d17fd693:0x28d5df2707ecc794!8m2!3d28.4776915!4d77.0992128!15sCiZzZWFyY2ggcXVlcnkgZGVudGlzdCBHdXJnYW9uIHNlY3RvciA0M1ooIiZzZWFyY2ggcXVlcnkgZGVudGlzdCBndXJnYW9uIHNlY3RvciA0M5IBDWRlbnRhbF9jbGluaWOaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTkNPRTFETjFGQkVBReABAPoBBAgAEEQ!16s%2Fg%2F11qs92yn1y"
"Express Dental Gurugram","JCM 36, DLF Phase 2, Sector 25, Gurugram, Shahpur, Haryana 122002","081716 19569","https://expressdental.in/","4.9","55","Dentist","Tuesday10 am–8 pmWednesday10 am–8 pmThursday10 am–8 pmFriday10 am–8 pmSaturday10 am–8 pmSunday10 am–8 pmMondayClosed","[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","false","https://www.google.com/maps/place/Express+Dental+Gurugram/@28.4791815,77.0342346,14z/data=!4m11!1m3!2m2!1ssearch+query+dentist+Gurgaon+sector+43!6e1!3m6!1s0x390d1953ea92cd75:0xf58f2ee8868c2a56!8m2!3d28.4860912!4d77.0916166!15sCiZzZWFyY2ggcXVlcnkgZGVudGlzdCBHdXJnYW9uIHNlY3RvciA0M1ooIiZzZWFyY2ggcXVlcnkgZGVudGlzdCBndXJnYW9uIHNlY3RvciA0M5IBDWRlbnRhbF9jbGluaWOaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUlVNWE5UVTJkUlJSQULgAQD6AQQIABAz!16s%2Fg%2F11y4bc604s"
"Narang Dental Care and Implant Centre","1158, Sector 15 Part 2, Sector 15, Gurugram, Haryana 122001","","","4.8","75","Dental clinic","Tuesday10 am–2 pm5–8 pmWednesday10 am–2 pm5–8 pmThursday10 am–2 pm5–8 pmFriday10 am–2 pm5–8 pmSaturday10 am–2 pm5–8 pmSundayClosedMonday10 am–2 pm5–8 pm","[object Object],[object Object],[object Object]","false","https://www.google.com/maps/place/Narang+Dental+Care+and+Implant+Centre/@28.4791815,77.0342346,14z/data=!4m11!1m3!2m2!1ssearch+query+dentist+Gurgaon+sector+43!6e1!3m6!1s0x390d18255040e96f:0xa657dc77b2f294d0!8m2!3d28.4624335!4d77.044451!15sCiZzZWFyY2ggcXVlcnkgZGVudGlzdCBHdXJnYW9uIHNlY3RvciA0M1ooIiZzZWFyY2ggcXVlcnkgZGVudGlzdCBndXJnYW9uIHNlY3RvciA0M5IBDWRlbnRhbF9jbGluaWOaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTklkV016Y3pCblJSQULgAQD6AQUIqQIQQw!16s%2Fg%2F11c54n5fll"
